customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9510-LQXT,Female,1,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.17,811.67,No
1549-BEOP,Female,1,No,No,37,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,104.52,3906.68,No
3735-SDAY,Female,1,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),98.71,4112.17,Yes
9470-JKBW,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.15,1725.58,No
8445-URMA,Female,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),116.35,4774.39,No
5752-HLNY,Male,1,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,83.55,2631.37,Yes
8018-BKBH,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.76,621.74,Yes
5062-OINS,Male,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.53,99.46,No
9342-HGAM,Male,1,No,No,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),117.55,2746.84,No
8914-UOVG,Male,0,No,No,9,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,78.45,708.94,No
1364-MPWZ,Male,0,No,Yes,15,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.12,575.7,No
2970-REFX,Female,0,No,No,38,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,67.61,2607.56,No
4004-NNPS,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.2,1024.18,Yes
5607-YCTA,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,113.86,2762.25,No
9386-OQUQ,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,67.76,415.31,No
8059-KGQY,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),66.96,3729.95,Yes
6398-VTZB,Female,0,No,Yes,46,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,98.11,4487.44,No
7344-PYGS,Female,0,No,Yes,2,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.54,86.25,Yes
7794-GJVF,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,38.0, ,Yes
9438-WTQY,Female,1,No,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,95.47,3048.09,No
8890-MAXK,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.72,7698.94,Yes
6286-AVUJ,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.85,1341.3,Yes
3261-EDWO,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),104.67,7410.47,Yes
1961-IURN,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,62.26,1893.63,No
2273-RMVX,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),47.31,786.21,No
8254-ANMG,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,22.19,374.57,Yes
4060-BYCM,Female,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),38.91,797.39,Yes
3668-SVAP,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),51.7,2755.23,No
4140-ZSSF,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),25.35,104.63,Yes
9338-TCVS,Male,1,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.22,1756.24,Yes
9790-FPDR,Male,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.3,2332.28,Yes
3521-NWKY,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),87.28,2666.85,No
4343-YZHO,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.62,6829.97,No
2481-OXAR,Male,1,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,34.86,1458.93,No
7928-JTIF,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),22.57,1298.85,No
7639-SJFA,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),65.34,1860.09,No
4379-WWSR,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.7,848.79,Yes
4840-CVYH,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,96.31,1620.52,No
6354-JVUT,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.4,2843.79,No
1315-DJLY,Female,0,Yes,No,62,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,111.83,6977.92,Yes
7857-OAMT,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.4,1034.12,Yes
3943-CTKR,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,54.8,60.24,No
8195-GALI,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,58.98,132.94,Yes
9691-FIHR,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.9,1187.01,Yes
9398-XYIV,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.84,5570.39,Yes
5019-ZBWE,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,22.29,826.38,No
2234-OXRD,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),89.88,5999.4,Yes
7787-PQAM,Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),22.01,1120.72,No
7175-UIVH,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,106.03,1991.3,No
2866-KUQS,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.79,319.84,No
1848-DMUI,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.11,267.8,No
3325-UQCK,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),33.87,1283.88,Yes
1024-GOYB,Male,0,No,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.63,1280.8,No
2874-PBTE,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,90.73,534.4,Yes
7754-UJBO,Male,1,No,Yes,71,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.06,6781.8,No
1785-GAQU,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.54,2964.11,Yes
9837-BQUC,Male,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),58.85,2124.18,Yes
8442-FMEQ,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),117.82,3646.09,No
3713-TNRF,Female,0,No,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.42,2155.34,Yes
5849-JQKY,Female,0,Yes,No,62,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,42.9,2634.26,Yes
1494-VAOE,Female,0,No,No,35,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.4,4185.49,No
9459-QVSK,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),116.47,5599.37,No
4012-UUOU,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),77.73,1826.3,No
5515-CCNR,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,39.26,2566.57,No
1035-NSVD,Male,0,No,No,8,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,42.22,302.47,Yes
7305-DFZP,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.6,1211.05,No
7654-MEAR,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),96.25,2028.9,No
1542-QEAH,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.03,325.64,No
2966-OBUY,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.36,474.17,No
3870-NGVI,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,28.61,307.98,No
5597-IGKZ,Male,0,Yes,No,35,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,103.08,3653.85,No
7250-UUFU,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),71.73,1119.14,Yes
5146-KQVP,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,117.71,4664.77,Yes
1096-CFAX,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,93.92,1859.97,Yes
5837-ZVVE,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.22,1794.03,No
5886-FVLG,Male,1,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),32.44,535.87,Yes
7681-TASC,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,72.76,4648.31,No
3559-HOLH,Female,1,No,No,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),29.75,348.96,No
1146-FRIS,Male,1,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,109.22,3801.86,No
8394-MWBH,Male,1,No,No,57,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.37,2375.01,Yes
7172-UYOA,Female,0,No,No,19,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,105.22,1983.17,Yes
3160-YJHM,Female,0,Yes,No,51,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),48.79,2535.69,Yes
6214-EYWJ,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),40.55,213.27,No
1688-LLHW,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,48.83,1061.05,No
7961-IQYC,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.36,3663.21,Yes
9729-OZLY,Female,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.03,1665.37,No
5561-VAHM,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),29.05,99.21,Yes
5456-QRED,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),32.02,995.31,Yes
6771-WSOP,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),56.29,2491.72,No
5075-QLIW,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.27,851.07,No
7554-NEGE,Male,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,103.85,2675.37,No
4781-NBMM,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.76,5033.61,No
8595-TYTQ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),37.01,786.51,Yes
7680-JSCE,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,21.1,664.69,Yes
7108-SJSP,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.54,543.02,No
3853-EXBI,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.64,1820.82,No
4047-TQMF,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),103.38,6624.81,No
3716-NSTE,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,96.9,3014.35,No
1181-MNMC,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,97.63,5994.89,Yes
8433-SSNF,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,44.48,1202.69,No
4098-LMTS,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),117.65,671.37,No
3528-SXTZ,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,26.93,1392.92,Yes
9981-HGKY,Female,0,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),100.77,6939.83,No
8822-MRQO,Male,1,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.98,374.7,No
9117-OTFL,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.14,2427.71,Yes
8107-AJDH,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.04,3856.01,No
5174-QFBQ,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),23.61,1036.34,No
5120-THDK,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),57.86,2636.3,No
4279-TQXG,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.44,661.44,No
2386-EEMA,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),83.29,3615.01,No
1480-ACJJ,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.41,3583.03,Yes
1813-UVWO,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,27.34,1945.49,No
7535-ETXX,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.08,16.55,No
2103-ZJXU,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),96.23,424.47,Yes
4716-BJXS,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),71.31,810.69,No
2158-GJDA,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.98,3284.42,No
4344-QZSP,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,116.81,3930.99,Yes
6265-EURP,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,62.24,1102.1,Yes
3169-BSTR,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),37.97,2400.38,Yes
8123-UKVM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),86.65,600.93,No
5868-FXZV,Male,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.23,2244.53,No
3218-JAKT,Male,1,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.74,872.57,No
3479-BQFH,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),87.78,1966.88,No
6518-HASP,Male,0,No,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.9,2139.98,No
7989-NTZD,Male,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.19,1667.06,Yes
5276-RTME,Female,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.69,886.83,Yes
9932-BULM,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.71,-0.77,Yes
9748-EACP,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.47,639.9,No
6971-HUAO,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,58.1,1345.41,Yes
7692-NDQN,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),102.96,2872.48,No
6459-PEYY,Male,0,No,No,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,29.15,614.65,Yes
5757-AJHZ,Male,1,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,23.29,459.45,Yes
6035-PIDW,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),27.01,1895.96,No
3676-KHCV,Male,0,No,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,86.4,3474.82,No
4181-PVTK,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.99,2902.09,Yes
7630-DABP,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),81.79,2275.62,Yes
9031-PGUF,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.02,762.69,No
2200-PLBH,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.14,469.71,Yes
7865-CYSY,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),95.4,4381.55,No
3938-BEWK,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,86.98,411.82,Yes
2162-SGQP,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.34,411.33,No
4168-GOBG,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,28.65,1048.34,No
5886-XFZJ,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.75,785.71,Yes
6087-IOJR,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.13,3189.03,No
1001-YIPN,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,107.66,6825.03,No
1420-OXRN,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.34,1862.45,Yes
3108-YHKC,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),42.07,970.14,No
1084-WPNK,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.15,2948.2,No
2248-YYTC,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.27,2951.64,Yes
8720-UBWR,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.98,3599.02,No
