gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,-0.4258109850252005,0,0,1.3455718948429216,1,0,-1.2587270251280382,-0.21915288851116957,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,-0.4258109850252005,0,0,1.4891389733973632,1,1,-1.5909114572309968,-0.5146378497237323,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.4258109850252005,0,0,-1.6214810619488735,1,1,1.641405529860331,-1.1818152185351167,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.4258109850252005,0,0,1.6805617448032855,1,0,-0.16815274491489093,1.0948694503478613,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,2.348459845254621,0,0,-1.5257696762459125,1,1,1.2518406443452064,-1.0846128872797056,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1,-0.4258109850252005,1,0,-1.3343469048399903,1,1,-0.4875475578838127,-1.0923795943041585,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.4258109850252005,1,0,-1.7171924476518348,1,0,-1.5839981495909767,-1.3077899138159288,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,2.348459845254621,1,1,-0.3293773549588983,1,1,0.6846037524815697,0.07480781605235005,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,-0.4258109850252005,1,1,1.6327060519518048,1,0,-1.5974790994890156,-0.49030360399801903,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.807934283473704,1,1,0.1882282639281373,-0.5620944763481812,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,-0.4258109850252005,1,0,-0.47294443351334,1,0,-1.2487027290500092,-0.8484446697982806,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,0,1.2498605091399604,1,0,0.5985330723633215,1.5667372975776133,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,1,0,-0.28152166210741775,1,0,1.3693668742255458,0.4418897512427586,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,-0.4258109850252005,1,1,-0.8557899763251845,1,0,1.5881730610321771,-0.19767325771122612,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,-0.4258109850252005,0,1,1.2020048162884798,1,1,0.10146625304588726,1.0245166575923794,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,0,0,-1.4300582905429513,1,1,0.11874952214593713,-1.0993976381688342,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,2.348459845254621,1,0,0.0056124950014656725,1,0,-1.5988617610170195,-0.8843212547427198,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
0,-0.4258109850252005,1,0,1.6327060519518048,0,1,0.9424701274543141,2.2750642098472644,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1,-0.4258109850252005,0,0,-1.3822025976914707,1,0,1.589901387942182,-0.8798669782453393,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
1,-0.4258109850252005,0,0,0.962726352031077,1,0,-0.20963259075501073,0.5473866239805953,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,1,1,-0.4250887406618594,1,0,1.0254298191345532,0.08172352466496985,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,-0.4258109850252005,0,0,-0.9515013620281456,1,1,1.0382194382685903,-0.4842765962585163,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,0,0,-1.238635519137029,1,1,0.9974309231924723,-0.7900651015333389,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.4258109850252005,1,0,-1.0472127477311068,1,0,0.9037556046702022,-0.6069657913417442,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.4258109850252005,0,1,-0.3293773549588983,1,0,-0.9846143772012471,-0.7023422462578424,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,1,0,-1.477913983394432,1,0,0.8785220317841292,-1.0484292965790987,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,-0.4258109850252005,1,0,-1.1907798262855485,1,0,-1.2303824638039564,-1.1408003267242919,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,-0.4258109850252005,0,1,1.1541491234369992,1,0,0.7433668674217394,1.5798739123020522,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.042243197850014895,1,1,-1.7194989793353677,-0.9427708418643314,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.09009889070149546,1,0,1.4599312043098074,0.7186042728019104,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,-0.4258109850252005,0,1,1.4412832805458826,1,1,1.1422647182508907,2.2747464319593016,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.4258109850252005,0,0,1.2498605091399604,0,1,0.6407042489674432,1.5639850179038994,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,0,0,0.14917957355590739,1,0,-1.4039064855684573,-0.7463894931690606,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
1,2.348459845254621,1,0,-0.28152166210741775,1,0,1.1339687490828665,0.29726849582418224,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,2.348459845254621,0,0,0.0056124950014656725,1,1,1.3081841016113693,0.7603785999043081,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,2.348459845254621,1,0,-1.5257696762459125,1,1,0.657987518067493,-1.1358720764279155,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.4258109850252005,0,1,-1.573625369097393,1,0,1.6583431335783796,-1.1070027632163566,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,-0.4258109850252005,0,1,-0.5208001263648205,1,0,-1.409437131680473,-0.9248190842273675,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.4258109850252005,0,1,-0.6165115120677817,1,1,0.7298859175237005,-0.2257185028404402,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1,2.348459845254621,0,0,0.1013238807044268,1,0,0.09109629158585693,0.11195012648274384,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,-0.4258109850252005,0,0,0.9148706591795964,1,1,-1.2262344792199442,-0.35296969573900216,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,1,1,0.8191592734766353,1,1,0.5553248996131968,1.080030838799756,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-0.4258109850252005,1,0,0.05346818785294624,1,0,1.045478411290611,0.632626502877262,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.4258109850252005,1,0,0.8191592734766353,1,1,-1.1595210604937518,-0.31571966399065476,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.4258109850252005,0,1,-0.8557899763251845,1,0,1.0247384883705513,-0.3520594506022944,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4258109850252005,0,0,-0.5208001263648205,1,0,-1.409091466298472,-0.9218998365108255,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,0,0,0.7234478877736742,0,0,0.32269209752652533,0.8362036356118316,1,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,-0.4258109850252005,1,0,1.1541491234369992,1,1,1.0420217574706012,1.841081950141786,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,-0.4258109850252005,1,0,1.4412832805458826,1,1,-1.2248518176919403,-0.16846462234811338,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.7122228977707429,1,0,0.25355902112632583,-0.4394591419239301,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,2.348459845254621,1,0,-0.9515013620281456,1,1,-0.2559517519431443,-0.7703036257547549,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,0,0,-1.238635519137029,1,0,0.3776528932646841,-0.890073573121441,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.4258109850252005,0,0,0.1013238807044268,1,1,-0.25837140961715127,-0.07295351578457329,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0,-0.4258109850252005,1,0,1.1541491234369992,1,1,-0.860174839680888,0.05922592741036505,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,1,1,0.5798808092192325,1,0,-0.8501505436028591,-0.16208213425936394,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,-0.4258109850252005,1,0,1.1541491234369992,0,1,1.2718892365012648,2.06277242249025,1,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-0.4258109850252005,1,0,-1.1907798262855485,1,0,-1.1885569525818356,-1.1280461226785883,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.4258109850252005,0,1,-1.1429241334340678,1,0,-1.3043548555521696,-1.0972055093484787,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1,-0.4258109850252005,0,0,1.0105820448825575,1,0,-1.3945735202544298,-0.45054905160725106,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,1,-1.238635519137029,0,1,-1.4744222234966604,-1.1859894196058178,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,1,0,1.297716201991441,1,0,-1.681475787315258,-0.6409841835514842,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.4258109850252005,1,1,-0.28152166210741775,1,0,-1.1747303373017959,-0.7650198951091319,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,-0.4258109850252005,1,1,-1.238635519137029,1,1,-1.0623890881514717,-1.118119603229166,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,-0.4258109850252005,0,0,0.29274665211034906,1,1,-0.7948440824826994,-0.3206748446165194,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.4258109850252005,0,0,-0.042243197850014895,1,1,-1.3008982017321598,-0.7479622244111828,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
