customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted_Churn_Risk,Predicted_Churn_Class,Customer_Segment
6001-FVLE,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),108.53,2856.75,No,0.4127,No,New/At Risk (Monitor)
6122-DMDQ,Female,0,No,Yes,6,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,26.77,187.42,No,0.3652,No,New/At Risk (Monitor)
6368-PLTC,Female,0,Yes,No,59,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),23.59,1347.43,No,0.3764,No,Low/Mid Value (Needs Nurturing)
8350-CBKB,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.86,5586.13,No,0.377,No,High Value (VIP)
9668-UBLJ,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.34,2548.33,Yes,0.4592,No,Low/Mid Value (Needs Nurturing)
2519-IOOJ,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.57,5049.35,Yes,0.4921,No,High Value (VIP)
5411-PHYL,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),25.76,1383.33,Yes,0.3606,No,Low/Mid Value (Needs Nurturing)
4519-LYEJ,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.0,1552.89,No,0.4379,No,New/At Risk (Monitor)
8182-QXXX,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,30.1,332.55,Yes,0.5789,Yes,New/At Risk (Monitor)
5846-DZOD,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,82.95,2113.24,No,0.3765,No,New/At Risk (Monitor)
6839-SJWZ,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.94,721.26,Yes,0.3349,No,Low/Mid Value (Needs Nurturing)
8527-GIJT,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.0,1876.58,Yes,0.4594,No,Low/Mid Value (Needs Nurturing)
4328-BKHP,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.72,3553.59,No,0.2408,No,High Value (VIP)
9364-RAHG,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,22.84,830.42,No,0.535,Yes,Low/Mid Value (Needs Nurturing)
3044-QGNC,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.91,546.4,No,0.4745,No,New/At Risk (Monitor)
2124-WGHU,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.94,2043.74,No,0.2533,No,Low/Mid Value (Needs Nurturing)
9538-TFNB,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.33,1495.13,Yes,0.376,No,Low/Mid Value (Needs Nurturing)
9404-PQRF,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.84,256.42,No,0.4224,No,New/At Risk (Monitor)
2119-LZFP,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,63.49,4483.41,Yes,0.5514,Yes,High Value (VIP)
9901-PGAJ,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,104.57,436.89,Yes,0.3952,No,New/At Risk (Monitor)
8123-FKVC,Male,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),54.25,422.47,No,0.3513,No,New/At Risk (Monitor)
6135-FDOW,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),22.53, ,Yes,0.4849,No,New/At Risk (Monitor)
6009-NKVG,Female,1,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,88.16,2589.52,No,0.2553,No,New/At Risk (Monitor)
6364-XHPZ,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,22.14,1540.31,No,0.4367,No,Low/Mid Value (Needs Nurturing)
9386-BDQS,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,73.8,1407.02,Yes,0.3742,No,New/At Risk (Monitor)
2759-LNVP,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.23,875.37,No,0.4757,No,Low/Mid Value (Needs Nurturing)
4080-JIMP,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),85.67,5359.5,No,0.4035,No,High Value (VIP)
2435-XPOX,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,107.97,3271.06,No,0.2972,No,High Value (VIP)
7207-FSZM,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),114.3,2083.62,No,0.4546,No,New/At Risk (Monitor)
2069-JHGM,Female,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.29,4352.79,No,0.367,No,High Value (VIP)
3237-STSI,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.79,409.44,Yes,0.2634,No,New/At Risk (Monitor)
7161-UZNI,Male,1,Yes,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),22.1,808.76,No,0.2821,No,Low/Mid Value (Needs Nurturing)
6594-BTSS,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),95.62,6674.61,Yes,0.2828,No,High Value (VIP)
1475-WBDB,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,114.35,817.03,No,0.3101,No,New/At Risk (Monitor)
9720-TRKP,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),62.29,3466.93,Yes,0.5092,Yes,Low/Mid Value (Needs Nurturing)
4733-SARH,Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,98.02,2602.36,Yes,0.3928,No,New/At Risk (Monitor)
6576-FDWC,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.39,1551.5,Yes,0.415,No,New/At Risk (Monitor)
9852-TNVQ,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.21,983.76,Yes,0.4479,No,New/At Risk (Monitor)
5759-JFUJ,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.5,1323.71,Yes,0.4474,No,New/At Risk (Monitor)
7387-IXQY,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),39.87,1146.63,No,0.4511,No,Low/Mid Value (Needs Nurturing)
9465-JTYV,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,93.77,504.07,Yes,0.4472,No,New/At Risk (Monitor)
8500-SLOF,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,32.76,332.57,Yes,0.6913,Yes,New/At Risk (Monitor)
7077-YPKU,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.86,5383.89,No,0.6276,Yes,High Value (VIP)
6710-YQEQ,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.61,700.24,No,0.5544,Yes,Low/Mid Value (Needs Nurturing)
2821-SBFE,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),110.59,3784.82,No,0.4413,No,High Value (VIP)
2170-OXSO,Female,0,No,Yes,66,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.4,6674.02,No,0.4245,No,High Value (VIP)
9827-TVVU,Female,0,No,No,62,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.89,5354.39,Yes,0.391,No,High Value (VIP)
2212-EJQR,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,27.74,1064.85,Yes,0.4943,No,Low/Mid Value (Needs Nurturing)
4072-UTOC,Male,1,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,101.16,3002.55,No,0.363,No,High Value (VIP)
8571-AKYS,Male,1,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),106.2,3862.38,Yes,0.3075,No,High Value (VIP)
9669-JIKZ,Male,1,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,87.39,341.72,No,0.2845,No,New/At Risk (Monitor)
2620-ZIZG,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),116.33,395.32,Yes,0.6246,Yes,New/At Risk (Monitor)
7970-PYFQ,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,27.58,733.57,Yes,0.6477,Yes,Low/Mid Value (Needs Nurturing)
7409-QDCF,Male,0,No,Yes,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,89.47,2031.55,No,0.3494,No,New/At Risk (Monitor)
4565-UAGQ,Male,1,No,No,38,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),70.99,2658.48,No,0.2615,No,Low/Mid Value (Needs Nurturing)
9237-KYNR,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,32.88,1795.29,No,0.5017,Yes,Low/Mid Value (Needs Nurturing)
2869-YCSH,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.42,4455.86,Yes,0.6059,Yes,High Value (VIP)
9055-RCIK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),98.6,3625.19,No,0.3829,No,High Value (VIP)
1186-AXZT,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.81,1864.45,Yes,0.2465,No,Low/Mid Value (Needs Nurturing)
3734-DOOS,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),98.0,1796.98,No,0.6049,Yes,New/At Risk (Monitor)
1769-LKER,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.59,738.99,No,0.6202,Yes,Low/Mid Value (Needs Nurturing)
7966-NSGH,Male,0,No,No,51,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,77.69,4003.16,Yes,0.412,No,High Value (VIP)
7122-CUVK,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.5,5868.86,No,0.4998,No,High Value (VIP)
9267-RYAY,Female,0,Yes,No,66,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.92,2137.85,No,0.4483,No,Low/Mid Value (Needs Nurturing)
8613-XAYV,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),75.69,1634.71,No,0.5529,Yes,New/At Risk (Monitor)
6216-GEVM,Female,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.95,1020.45,No,0.6109,Yes,New/At Risk (Monitor)
1327-XXDD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.28,798.08,Yes,0.4666,No,New/At Risk (Monitor)
4950-ZSCA,Male,0,No,No,38,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),60.88,2315.18,No,0.2575,No,Low/Mid Value (Needs Nurturing)
5073-RESP,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),43.47,2560.59,No,0.5465,Yes,Low/Mid Value (Needs Nurturing)
6036-EUKL,Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.76,2149.7,No,0.4321,No,Low/Mid Value (Needs Nurturing)
2986-HXNB,Male,0,Yes,No,60,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.15,6280.46,Yes,0.3424,No,High Value (VIP)
1967-WQKR,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,33.97,356.25,No,0.5837,Yes,New/At Risk (Monitor)
2655-QWDB,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,30.62,413.51,Yes,0.4761,No,New/At Risk (Monitor)
5643-KBEJ,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.01,1614.12,Yes,0.432,No,Low/Mid Value (Needs Nurturing)
4476-WOGM,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,25.7,248.67,Yes,0.6575,Yes,New/At Risk (Monitor)
2141-KWZZ,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),19.71,1260.55,No,0.4815,No,Low/Mid Value (Needs Nurturing)
9698-PGMY,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,34.37,1030.26,Yes,0.409,No,Low/Mid Value (Needs Nurturing)
7587-EOCG,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.62,374.68,No,0.3128,No,New/At Risk (Monitor)
6712-QXTM,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.36,1855.25,Yes,0.5576,Yes,Low/Mid Value (Needs Nurturing)
5019-GLHZ,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,30.72,1061.93,Yes,0.4443,No,Low/Mid Value (Needs Nurturing)
1988-WAUK,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),27.71,74.8,No,0.6618,Yes,New/At Risk (Monitor)
9921-KYNC,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,72.67,4360.69,No,0.5546,Yes,High Value (VIP)
7008-UJOV,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,90.48,3200.51,No,0.4597,No,High Value (VIP)
5035-CUKM,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.58,3954.1,Yes,0.4951,No,High Value (VIP)
7153-HSPS,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.2,1897.56,Yes,0.5236,Yes,New/At Risk (Monitor)
4046-LLZD,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,62.53,729.54,No,0.3164,No,New/At Risk (Monitor)
2659-MJHM,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.97,4645.92,Yes,0.5053,Yes,High Value (VIP)
1697-VEQH,Female,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.89,512.11,No,0.399,No,New/At Risk (Monitor)
8725-PFOA,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,81.31,3476.72,No,0.4543,No,High Value (VIP)
3595-RTNY,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),24.37,1091.62,No,0.4831,No,Low/Mid Value (Needs Nurturing)
7196-NAKH,Male,0,No,No,22,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.58,1674.39,Yes,0.5648,Yes,New/At Risk (Monitor)
5833-FQCM,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.93,1776.3,Yes,0.3348,No,New/At Risk (Monitor)
5176-ICWV,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,63.68,384.07,Yes,0.4039,No,New/At Risk (Monitor)
7753-CBDT,Female,0,No,No,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,75.41,2335.16,No,0.2981,No,New/At Risk (Monitor)
8566-KUGK,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.85,2788.31,No,0.4438,No,New/At Risk (Monitor)
9772-UJNI,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,21.99,401.0,Yes,0.628,Yes,Low/Mid Value (Needs Nurturing)
1702-LDBG,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),66.51,4507.6,No,0.2417,No,High Value (VIP)
9959-AEPG,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.38,5149.02,Yes,0.3962,No,High Value (VIP)
1135-IEPN,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.59,2924.62,No,0.5144,Yes,Low/Mid Value (Needs Nurturing)
4416-NEQD,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.07, ,No,0.5094,Yes,New/At Risk (Monitor)
5313-UIVI,Female,0,Yes,No,62,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),96.14,5958.29,No,0.2657,No,High Value (VIP)
8426-DQYS,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.85,723.37,No,0.3005,No,New/At Risk (Monitor)
4766-SKZG,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,103.86,5887.61,Yes,0.6016,Yes,High Value (VIP)
1354-SNSZ,Male,1,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.69,2683.23,Yes,0.4029,No,Low/Mid Value (Needs Nurturing)
1735-NPMI,Male,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,72.0,2413.19,Yes,0.273,No,New/At Risk (Monitor)
1058-SFFQ,Male,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,77.68,3845.74,No,0.2496,No,High Value (VIP)
9791-YITQ,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,90.19,780.1,No,0.3123,No,New/At Risk (Monitor)
8443-YIKY,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),85.19,2086.27,Yes,0.356,No,New/At Risk (Monitor)
6744-DWHY,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.26,1161.76,Yes,0.4423,No,Low/Mid Value (Needs Nurturing)
6384-RXOE,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,102.98,4243.09,No,0.4159,No,High Value (VIP)
9043-DOIG,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),103.59,6296.31,No,0.4014,No,High Value (VIP)
1348-UNZR,Female,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),58.89,692.15,Yes,0.3957,No,New/At Risk (Monitor)
2963-ZDYM,Female,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,31.41,1225.14,Yes,0.432,No,Low/Mid Value (Needs Nurturing)
5439-YXYB,Male,0,No,Yes,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.41,2596.4,Yes,0.2946,No,New/At Risk (Monitor)
4327-JGSQ,Female,1,Yes,No,69,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),54.15,3727.64,Yes,0.3794,No,Low/Mid Value (Needs Nurturing)
9564-CQPG,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,92.76,2396.46,No,0.4086,No,New/At Risk (Monitor)
9984-POUX,Male,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),49.97,378.11,No,0.2886,No,New/At Risk (Monitor)
6884-QHXH,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),44.68,2052.05,No,0.458,No,Low/Mid Value (Needs Nurturing)
4513-MJYP,Female,1,Yes,No,25,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.45,2666.43,Yes,0.2363,No,New/At Risk (Monitor)
8364-AIDH,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.14,4444.7,No,0.4286,No,High Value (VIP)
1138-TATD,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,26.89,184.27,Yes,0.4889,No,New/At Risk (Monitor)
6719-GQUN,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.53,2232.15,Yes,0.3064,No,New/At Risk (Monitor)
1379-FREM,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,93.9,5443.42,No,0.3036,No,High Value (VIP)
3183-LIZF,Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,41.89,2844.0,Yes,0.3345,No,Low/Mid Value (Needs Nurturing)
1647-ICUF,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.5,5282.16,No,0.4123,No,High Value (VIP)
4811-CTBX,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.72,1934.71,No,0.4254,No,Low/Mid Value (Needs Nurturing)
